dataset,filename,relative_path,gender,celeb_name,celeb_id,photo_taken,dob,status,error_message,area_face,area_nose,area_mouth,area_l_eye,area_r_eye,area_hair,face_area,nose_area,mouth_area,l_eye_area,r_eye_area,hair_area,face_score,nose_score,mouth_score,l_eye_score,r_eye_score,hair_score,face_vs_nose,face_vs_mouth,face_vs_l_eye,face_vs_r_eye,face_vs_hair,nose_vs_face,nose_vs_mouth,nose_vs_l_eye,nose_vs_r_eye,nose_vs_hair,mouth_vs_face,mouth_vs_nose,mouth_vs_l_eye,mouth_vs_r_eye,mouth_vs_hair,l_eye_vs_face,l_eye_vs_nose,l_eye_vs_mouth,l_eye_vs_r_eye,l_eye_vs_hair,r_eye_vs_face,r_eye_vs_nose,r_eye_vs_mouth,r_eye_vs_l_eye,r_eye_vs_hair,hair_vs_face,hair_vs_nose,hair_vs_mouth,hair_vs_l_eye,hair_vs_r_eye,eyes_total_area,eyes_total_vs_face,eye_asymmetry,segmentation_warnings,metadata_face_score,metadata_second_face_score,image_path
imdb,nm0005485_rm2348997632_1974-1-23_1989.jpg,85/nm0005485_rm2348997632_1974-1-23_1989.jpg,Female,Tiffani Thiessen,18879,1989,721012.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1594950343702681,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/85/nm0005485_rm2348997632_1974-1-23_1989.jpg
imdb,nm0690186_rm2448004096_1969-11-10_2005.jpg,86/nm0690186_rm2448004096_1969-11-10_2005.jpg,Female,Ellen Pompeo,5773,2005,719477.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.053879201152254,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/86/nm0690186_rm2448004096_1969-11-10_2005.jpg
imdb,nm0001287_rm3865811200_1970-1-29_2002.jpg,87/nm0001287_rm3865811200_1970-1-29_2002.jpg,Female,Heather Graham,7451,2002,719557.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.523554166895047,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/87/nm0001287_rm3865811200_1970-1-29_2002.jpg
imdb,nm0621788_rm1406176512_1970-2-23_2005.jpg,88/nm0621788_rm1406176512_1970-2-23_2005.jpg,Female,Niecy Nash,14609,2005,719582.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1639182122689016,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/88/nm0621788_rm1406176512_1970-2-23_2005.jpg
imdb,nm0300589_rm3507457280_1987-4-4_2010.jpg,89/nm0300589_rm3507457280_1987-4-4_2010.jpg,Female,Sarah Gadon,17204,2010,725831.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5232765824948657,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/89/nm0300589_rm3507457280_1987-4-4_2010.jpg
imdb,nm1740092_rm1255052288_1986-2-1_2006.jpg,92/nm1740092_rm1255052288_1986-2-1_2006.jpg,Female,Lauren Conrad,11522,2006,725404.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.510839969924621,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/92/nm1740092_rm1255052288_1986-2-1_2006.jpg
imdb,nm4289392_rm519961600_1990-2-27_2014.jpg,92/nm4289392_rm519961600_1990-2-27_2014.jpg,Female,Lindsey Morgan,11921,2014,726891.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.283404648240315,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/92/nm4289392_rm519961600_1990-2-27_2014.jpg
imdb,nm0004694_rm1984019968_1980-12-18_2011.jpg,94/nm0004694_rm1984019968_1980-12-18_2011.jpg,Female,Christina Aguilera,3600,2011,723533.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.436665667302559,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/94/nm0004694_rm1984019968_1980-12-18_2011.jpg
imdb,nm0000695_rm877444864_1961-8-25_2010.jpg,95/nm0000695_rm877444864_1961-8-25_2010.jpg,Female,Joanne Whalley,9288,2010,716478.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5788104329064314,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/95/nm0000695_rm877444864_1961-8-25_2010.jpg
imdb,nm0004695_rm544577792_1981-4-28_2003.jpg,95/nm0004695_rm544577792_1981-4-28_2003.jpg,Female,Jessica Alba,9036,2003,723664.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9649359595476958,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/95/nm0004695_rm544577792_1981-4-28_2003.jpg
imdb,nm0000496_rm2322045440_1973-6-21_2000.jpg,96/nm0000496_rm2322045440_1973-6-21_2000.jpg,Female,Juliette Lewis,10323,2000,720796.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.110528262557605,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/96/nm0000496_rm2322045440_1973-6-21_2000.jpg
imdb,nm0000097_rm1040751104_1967-7-1_1999.jpg,97/nm0000097_rm1040751104_1967-7-1_1999.jpg,Female,Pamela Anderson,14925,1999,718614.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2855625531053185,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/97/nm0000097_rm1040751104_1967-7-1_1999.jpg
imdb,nm0644897_rm1198627072_1971-7-20_2004.jpg,97/nm0644897_rm1198627072_1971-7-20_2004.jpg,Female,Sandra Oh,17136,2004,720094.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.129077607423162,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/97/nm0644897_rm1198627072_1971-7-20_2004.jpg
imdb,nm0898597_rm281188608_1979-2-7_2002.jpg,97/nm0898597_rm281188608_1979-2-7_2002.jpg,Female,Cerina Vincent,3164,2002,722853.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1731490129451965,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/97/nm0898597_rm281188608_1979-2-7_2002.jpg
imdb,nm1046097_rm2026084608_1978-11-17_2004.jpg,97/nm1046097_rm2026084608_1978-11-17_2004.jpg,Female,Rachel McAdams,15682,2004,722771.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.459288703135,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/97/nm1046097_rm2026084608_1978-11-17_2004.jpg
imdb,nm1601397_rm2673246464_1980-7-3_2007.jpg,97/nm1601397_rm2673246464_1980-7-3_2007.jpg,Female,Olivia Munn,14819,2007,723365.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.859619721021255,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/97/nm1601397_rm2673246464_1980-7-3_2007.jpg
imdb,nm0000098_rm278108928_1969-2-11_2006.jpg,98/nm0000098_rm278108928_1969-2-11_2006.jpg,Female,Jennifer Aniston,8811,2006,719205.0,invalid,ValueError: regiões essenciais ausentes após limpeza: ['l_eye'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5617206535851966,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/98/nm0000098_rm278108928_1969-2-11_2006.jpg
imdb,nm0000098_rm2887244800_1969-2-11_1994.jpg,98/nm0000098_rm2887244800_1969-2-11_1994.jpg,Female,Jennifer Aniston,8811,1994,719205.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6281000798022731,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/98/nm0000098_rm2887244800_1969-2-11_1994.jpg
imdb,nm0000098_rm3808156928_1969-2-11_1994.jpg,98/nm0000098_rm3808156928_1969-2-11_1994.jpg,Female,Jennifer Aniston,8811,1994,719205.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.018898593647908,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/98/nm0000098_rm3808156928_1969-2-11_1994.jpg
imdb,nm0005299_rm313056512_1974-12-17_2011.jpg,99/nm0005299_rm313056512_1974-12-17_2011.jpg,Female,Sarah Paulson,17231,2011,721340.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.091124118209862,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/99/nm0005299_rm313056512_1974-12-17_2011.jpg
imdb,nm0283299_rm2277743104_1968-5-13_2001.jpg,99/nm0283299_rm2277743104_1968-5-13_2001.jpg,Female,Susan Floyd,18375,2001,718931.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.087628747114213,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/99/nm0283299_rm2277743104_1968-5-13_2001.jpg
imdb,nm0000101_rm529832704_1952-7-1_2003.jpg,01/nm0000101_rm529832704_1952-7-1_2003.jpg,Male,Dan Aykroyd,4222,2003,713136.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3278691258389905,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/01/nm0000101_rm529832704_1952-7-1_2003.jpg
imdb,nm0000501_rm3207248640_1954-12-18_1996.jpg,01/nm0000501_rm3207248640_1954-12-18_1996.jpg,Male,Ray Liotta,15842,1996,714036.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6263500323249025,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/01/nm0000501_rm3207248640_1954-12-18_1996.jpg
imdb,nm0005101_rm2607652864_1973-1-4_2012.jpg,01/nm0005101_rm2607652864_1973-1-4_2012.jpg,Male,Harmony Korine,7357,2012,720628.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9114430053304856,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/01/nm0005101_rm2607652864_1973-1-4_2012.jpg
imdb,nm0000102_rm301243136_1958-7-8_2004.jpg,02/nm0000102_rm301243136_1958-7-8_2004.jpg,Male,Kevin Bacon,10939,2004,715334.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7059099303048626,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/02/nm0000102_rm301243136_1958-7-8_2004.jpg
imdb,nm0200702_rm1566999040_1966-6-26_2009.jpg,02/nm0200702_rm1566999040_1966-6-26_2009.jpg,Male,Dany Boon,4462,2009,718244.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.569746170873905,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/02/nm0200702_rm1566999040_1966-6-26_2009.jpg
imdb,nm0788202_rm2957423872_1964-11-27_2012.jpg,02/nm0788202_rm2957423872_1964-11-27_2012.jpg,Male,Adam Shankman,155,2012,717668.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.015982641335557,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/02/nm0788202_rm2957423872_1964-11-27_2012.jpg
imdb,nm0000803_rm2499064576_1961-2-21_1980.jpg,03/nm0000803_rm2499064576_1961-2-21_1980.jpg,Male,Christopher Atkins,3650,1980,716293.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6745879333915648,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/03/nm0000803_rm2499064576_1961-2-21_1980.jpg
imdb,nm0001403_rm3421280256_1950-2-25_2005.jpg,03/nm0001403_rm3421280256_1950-2-25_2005.jpg,Male,Neil Jordan,14412,2005,712279.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.456978489956506,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/03/nm0001403_rm3421280256_1950-2-25_2005.jpg
imdb,nm0001403_rm3438057472_1950-2-25_2005.jpg,03/nm0001403_rm3438057472_1950-2-25_2005.jpg,Male,Neil Jordan,14412,2005,712279.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.746586246870781,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/03/nm0001403_rm3438057472_1950-2-25_2005.jpg
imdb,nm0086703_rm357357568_1983-1-24_2013.jpg,03/nm0086703_rm357357568_1983-1-24_2013.jpg,Male,Richard Blake,16047,2013,724300.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3048585532260222,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/03/nm0086703_rm357357568_1983-1-24_2013.jpg
imdb,nm0001204_rm1539145984_1933-7-8_1974.jpg,04/nm0001204_rm1539145984_1933-7-8_1974.jpg,Male,Marty Feldman,12934,1974,706203.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8406668099725314,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/04/nm0001204_rm1539145984_1933-7-8_1974.jpg
imdb,nm0001804_rm1227069952_1960-11-11_2005.jpg,04/nm0001804_rm1227069952_1960-11-11_2005.jpg,Male,Stanley Tucci,18038,2005,716191.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.885751770331586,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/04/nm0001804_rm1227069952_1960-11-11_2005.jpg
imdb,nm0126004_rm826706176_1985-11-20_2009.jpg,04/nm0126004_rm826706176_1985-11-20_2009.jpg,Male,Dan Byrd,4227,2009,725331.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6455835048745988,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/04/nm0126004_rm826706176_1985-11-20_2009.jpg
imdb,nm0633604_rm3274609664_1948-8-20_2008.jpg,04/nm0633604_rm3274609664_1948-8-20_2008.jpg,Male,John Noble,9666,2008,711725.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7993439206133561,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/04/nm0633604_rm3274609664_1948-8-20_2008.jpg
imdb,nm2828504_rm4074751232_1976-7-17_2012.jpg,04/nm2828504_rm4074751232_1976-7-17_2012.jpg,Male,Luke Bryan,12238,2012,721918.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.151611269262813,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/04/nm2828504_rm4074751232_1976-7-17_2012.jpg
imdb,nm0186505_rm2487212544_1956-3-7_2008.jpg,05/nm0186505_rm2487212544_1956-3-7_2008.jpg,Male,Bryan Cranston,2711,2008,714481.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6587733601296748,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/05/nm0186505_rm2487212544_1956-3-7_2008.jpg
imdb,nm0000206_rm3918968832_1964-9-2_2008.jpg,06/nm0000206_rm3918968832_1964-9-2_2008.jpg,Male,Keanu Reeves,10730,2008,717582.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.938621616124955,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/06/nm0000206_rm3918968832_1964-9-2_2008.jpg
imdb,nm0000206_rm4161045504_1964-9-2_1991.jpg,06/nm0000206_rm4161045504_1964-9-2_1991.jpg,Male,Keanu Reeves,10730,1991,717582.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4797880257884817,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/06/nm0000206_rm4161045504_1964-9-2_1991.jpg
imdb,nm0002006_rm2806420992_1960-6-17_2008.jpg,06/nm0002006_rm2806420992_1960-6-17_2008.jpg,Male,Thomas Haden Church,18842,2008,716044.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6209662120847521,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/06/nm0002006_rm2806420992_1960-6-17_2008.jpg
imdb,nm0004906_rm3125380864_1973-11-26_2010.jpg,06/nm0004906_rm3125380864_1973-11-26_2010.jpg,Male,Peter Facinelli,15359,2010,720954.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7221557082196615,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/06/nm0004906_rm3125380864_1973-11-26_2010.jpg
imdb,nm0095106_rm2903424000_1969-3-4_2005.jpg,06/nm0095106_rm2903424000_1969-3-4_2005.jpg,Male,Chaz Bono,3340,2005,719226.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.114388871214432,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/06/nm0095106_rm2903424000_1969-3-4_2005.jpg
imdb,nm0567506_rm3790837760_1966-11-16_2006.jpg,06/nm0567506_rm3790837760_1966-11-16_2006.jpg,Male,Dean McDermott,4857,2006,718387.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9253941393084977,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/06/nm0567506_rm3790837760_1966-11-16_2006.jpg
imdb,nm0462407_rm1631557632_1962-5-31_2006.jpg,07/nm0462407_rm1631557632_1962-5-31_2006.jpg,Male,Sebastian Koch,17447,2006,716757.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1432063386965523,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/07/nm0462407_rm1631557632_1962-5-31_2006.jpg
imdb,nm0621008_rm2284435968_1936-4-12_1990.jpg,08/nm0621008_rm2284435968_1936-4-12_1990.jpg,Male,Charles Napier,3267,1990,707212.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3701524432110377,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/08/nm0621008_rm2284435968_1936-4-12_1990.jpg
imdb,nm0000709_rm203196416_1951-5-14_2009.jpg,09/nm0000709_rm203196416_1951-5-14_2009.jpg,Male,Robert Zemeckis,16491,2009,712722.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.256987009433318,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/09/nm0000709_rm203196416_1951-5-14_2009.jpg
imdb,nm0004710_rm2224919552_1969-1-17_2004.jpg,10/nm0004710_rm2224919552_1969-1-17_2004.jpg,Male,Naveen Andrews,14367,2004,719180.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.183188529251494,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/10/nm0004710_rm2224919552_1969-1-17_2004.jpg
imdb,nm0422710_rm3777796352_1955-3-5_2006.jpg,10/nm0422710_rm3777796352_1955-3-5_2006.jpg,Male,Penn Jillette,15284,2006,714113.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9726799596335827,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/10/nm0422710_rm3777796352_1955-3-5_2006.jpg
imdb,nm0649210_rm2738261504_1949-1-1_1987.jpg,10/nm0649210_rm2738261504_1949-1-1_1987.jpg,Male,Don Keith Opper,5254,1987,711859.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.987658470944943,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/10/nm0649210_rm2738261504_1949-1-1_1987.jpg
imdb,nm0000112_rm3789617664_1953-5-16_2014.jpg,12/nm0000112_rm3789617664_1953-5-16_2014.jpg,Male,Pierce Brosnan,15548,2014,713455.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.213385999912885,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/12/nm0000112_rm3789617664_1953-5-16_2014.jpg
imdb,nm0001612_rm2443609856_1969-8-19_1994.jpg,12/nm0001612_rm2443609856_1969-8-19_1994.jpg,Male,Matthew Perry,13149,1994,719394.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2164417328154922,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/12/nm0001612_rm2443609856_1969-8-19_1994.jpg
imdb,nm0005112_rm1235259136_1968-1-14_2009.jpg,12/nm0005112_rm1235259136_1968-1-14_2009.jpg,Male,LL Cool J,11331,2009,718811.0,invalid,ValueError: hair: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6043167988906784,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/12/nm0005112_rm1235259136_1968-1-14_2009.jpg
imdb,nm0021112_rm4044854016_1960-12-9_2006.jpg,12/nm0021112_rm4044854016_1960-12-9_2006.jpg,Male,Todd Allen,19034,2006,716219.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3; eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0428899978131043,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/12/nm0021112_rm4044854016_1960-12-9_2006.jpg
imdb,nm0608012_rm2518980608_1947-10-18_1998.jpg,12/nm0608012_rm2518980608_1947-10-18_1998.jpg,Male,Joe Morton,9354,1998,711418.0,invalid,ValueError: eyes: não foi possível encontrar duas máscaras distintas de olhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4455904342994905,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/12/nm0608012_rm2518980608_1947-10-18_1998.jpg
imdb,nm1440912_rm1476889856_1964-1-27_2000.jpg,12/nm1440912_rm1476889856_1964-1-27_2000.jpg,Male,Rupert Boneham,16812,2000,717363.0,invalid,ValueError: mouth: nenhuma máscara retornada pelo SAM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4855291773407613,,/workspace/datasets/imdb_wiki/extracted/imdb_crop/12/nm1440912_rm1476889856_1964-1-27_2000.jpg
